t,dt,x,y,delta,speed,location,dialog_open,bag_open,target,panel_size,event
18.50,0.051,373,85,0.0,0.0,Bewitcher Cave,0,0,,0,
18.55,0.051,371,86,2.2,44.2,Bewitcher Cave,0,0,,0,
18.60,0.050,371,86,0.0,0.0,Bewitcher Cave,0,0,,0,
18.65,0.051,371,86,0.0,0.0,Bewitcher Cave,0,0,,0,
18.70,0.051,371,86,0.0,0.0,Bewitcher Cave,0,0,,0,
18.75,0.050,371,86,0.0,0.0,Bewitcher Cave,0,0,,0,
18.80,0.050,371,86,0.0,0.0,Bewitcher Cave,0,0,,0,
18.85,0.050,370,87,1.4,28.1,Bewitcher Cave,0,0,,0,
18.90,0.050,370,87,0.0,0.0,Bewitcher Cave,0,0,,0,
18.95,0.051,369,88,1.4,27.9,Bewitcher Cave,0,0,,0,
19.00,0.050,369,88,0.0,0.0,Bewitcher Cave,0,0,,0,
19.05,0.051,369,88,0.0,0.0,Bewitcher Cave,0,0,,0,
19.10,0.051,369,88,0.0,0.0,Bewitcher Cave,0,0,,0,
19.15,0.050,368,88,1.0,19.8,Bewitcher Cave,0,0,,0,
19.20,0.050,368,88,0.0,0.0,Bewitcher Cave,0,0,,0,
19.25,0.050,368,88,0.0,0.0,Bewitcher Cave,0,0,,0,
19.30,0.050,368,88,0.0,0.0,Bewitcher Cave,0,0,,0,
19.35,0.051,368,88,0.0,0.0,Bewitcher Cave,0,0,,0,
19.40,0.050,368,88,0.0,0.0,Bewitcher Cave,0,0,,0,
19.45,0.050,368,88,0.0,0.0,Bewitcher Cave,0,0,,0,
19.51,0.051,368,88,0.0,0.0,Bewitcher Cave,0,0,,0,
19.56,0.050,367,89,1.4,28.2,Bewitcher Cave,0,0,,0,
19.61,0.051,367,89,0.0,0.0,Bewitcher Cave,0,0,,0,
19.66,0.051,366,91,2.2,44.1,Bewitcher Cave,0,0,,0,
19.71,0.050,366,91,0.0,0.0,Bewitcher Cave,0,0,,0,
19.76,0.051,365,92,1.4,28.0,Bewitcher Cave,0,0,,0,
19.81,0.050,365,92,0.0,0.0,Bewitcher Cave,0,0,,0,
19.86,0.051,364,94,2.2,44.2,Bewitcher Cave,0,0,,0,
19.91,0.051,364,94,0.0,0.0,Bewitcher Cave,0,0,,0,
19.96,0.051,364,95,1.0,19.8,Bewitcher Cave,0,0,,0,
20.01,0.050,364,95,0.0,0.0,Bewitcher Cave,0,0,,0,
20.06,0.051,363,96,1.4,27.9,Bewitcher Cave,0,0,,0,
20.11,0.050,363,96,0.0,0.0,Bewitcher Cave,0,0,,0,
20.16,0.051,362,98,2.2,44.2,Bewitcher Cave,0,0,,0,
20.21,0.050,362,98,0.0,0.0,Bewitcher Cave,0,0,,0,
20.26,0.050,361,99,1.4,28.0,Bewitcher Cave,0,0,,0,
20.31,0.051,361,99,0.0,0.0,Bewitcher Cave,0,0,,0,
20.36,0.050,360,100,1.4,28.0,Centipede Zone,0,0,,0,
20.42,0.052,360,100,0.0,0.0,Centipede Zone,0,0,,0,
20.47,0.050,359,102,2.2,44.4,Centipede Zone,0,0,,0,
20.52,0.050,359,102,0.0,0.0,Centipede Zone,0,0,,0,
20.57,0.050,358,103,1.4,28.1,Centipede Zone,0,0,,0,
20.62,0.051,358,103,0.0,0.0,Centipede Zone,0,0,,0,
20.67,0.051,357,105,2.2,44.2,Centipede Zone,0,0,,0,
20.72,0.050,357,105,0.0,0.0,Centipede Zone,0,0,,0,
20.77,0.051,356,106,1.4,27.8,Centipede Zone,0,0,,0,
20.82,0.051,356,106,0.0,0.0,Centipede Zone,0,0,,0,
20.87,0.051,356,107,1.0,19.8,Centipede Zone,0,0,,0,
20.92,0.050,356,107,0.0,0.0,Centipede Zone,0,0,,0,
20.97,0.051,355,109,2.2,44.2,Centipede Zone,0,0,,0,
21.02,0.051,355,109,0.0,0.0,Centipede Zone,0,0,,0,
21.07,0.050,354,110,1.4,28.1,Centipede Zone,0,0,,0,
21.12,0.050,354,110,0.0,0.0,Centipede Zone,0,0,,0,
21.17,0.050,353,111,1.4,28.2,Centipede Zone,0,0,,0,
21.22,0.051,353,111,0.0,0.0,Centipede Zone,0,0,,0,
21.28,0.051,352,113,2.2,43.9,Centipede Zone,0,0,,0,
21.33,0.051,352,113,0.0,0.0,Centipede Zone,0,0,,0,
21.38,0.051,351,114,1.4,27.9,Centipede Zone,0,0,,0,
21.43,0.051,351,114,0.0,0.0,Centipede Zone,0,0,,0,
21.48,0.050,350,116,2.2,44.3,Centipede Zone,0,0,,0,
21.53,0.051,350,116,0.0,0.0,Centipede Zone,0,0,,0,
21.58,0.051,349,117,1.4,27.9,Centipede Zone,0,0,,0,
21.63,0.051,349,117,0.0,0.0,Centipede Zone,0,0,,0,
21.68,0.050,348,119,2.2,44.3,Centipede Zone,0,0,,0,
21.73,0.050,348,119,0.0,0.0,Centipede Zone,0,0,,0,
21.78,0.050,348,120,1.0,19.9,Centipede Zone,0,0,,0,
21.83,0.050,348,120,0.0,0.0,Centipede Zone,0,0,,0,
21.88,0.050,347,121,1.4,28.0,Centipede Zone,0,0,,0,
21.93,0.051,347,121,0.0,0.0,Centipede Zone,0,0,,0,
21.98,0.051,346,123,2.2,44.2,Centipede Zone,0,0,,0,
22.03,0.051,345,124,1.4,27.9,Centipede Zone,0,0,,0,
22.09,0.050,345,124,0.0,0.0,Centipede Zone,0,0,,0,
22.14,0.051,345,124,0.0,0.0,Centipede Zone,0,0,,0,
22.19,0.050,344,125,1.4,28.1,Centipede Zone,0,0,,0,
22.24,0.051,343,127,2.2,44.2,Centipede Zone,0,0,,0,
22.29,0.051,343,127,0.0,0.0,Centipede Zone,0,0,,0,
22.34,0.050,343,127,0.0,0.0,Centipede Zone,0,0,,0,
22.39,0.050,342,128,1.4,28.1,Centipede Zone,0,0,,0,
22.44,0.050,341,130,2.2,44.3,Centipede Zone,0,0,,0,
22.49,0.051,341,130,0.0,0.0,Centipede Zone,0,0,,0,
22.54,0.050,341,130,0.0,0.0,Centipede Zone,0,0,,0,
22.59,0.050,341,130,0.0,0.0,Centipede Zone,0,0,,0,
22.64,0.051,340,131,1.4,27.9,Centipede Zone,0,0,,0,
22.69,0.051,340,131,0.0,0.0,Centipede Zone,0,0,,0,
22.74,0.051,339,133,2.2,44.0,Centipede Zone,0,0,,0,
22.79,0.050,339,133,0.0,0.0,Centipede Zone,0,0,,0,
22.84,0.051,338,134,1.4,28.0,Centipede Zone,0,0,,0,
22.89,0.050,338,134,0.0,0.0,Centipede Zone,0,0,,0,
22.95,0.051,338,136,2.0,39.3,Centipede Zone,0,0,,0,
23.00,0.050,338,136,0.0,0.0,Centipede Zone,0,0,,0,
23.05,0.050,337,137,1.4,28.0,Centipede Zone,0,0,,0,
23.10,0.051,337,137,0.0,0.0,Centipede Zone,0,0,,0,
23.15,0.051,336,138,1.4,27.9,Centipede Zone,0,0,,0,
23.20,0.051,336,138,0.0,0.0,Centipede Zone,0,0,,0,
23.25,0.050,335,140,2.2,44.4,Centipede Zone,0,0,,0,
23.30,0.050,335,140,0.0,0.0,Centipede Zone,0,0,,0,
23.35,0.050,335,140,0.0,0.0,Centipede Zone,0,0,,0,
23.40,0.050,335,140,0.0,0.0,Centipede Zone,0,0,,0,
23.45,0.051,335,140,0.0,0.0,Centipede Zone,0,0,,0,
23.50,0.050,335,140,0.0,0.0,Centipede Zone,0,0,,0,
23.55,0.051,334,141,1.4,27.9,Centipede Zone,0,0,,0,
23.60,0.051,334,141,0.0,0.0,Centipede Zone,0,0,,0,
23.65,0.051,333,142,1.4,27.9,Centipede Zone,0,0,,0,
23.70,0.050,333,142,0.0,0.0,Centipede Zone,0,0,,0,
23.75,0.051,333,142,0.0,0.0,Centipede Zone,0,0,,0,
23.80,0.050,333,142,0.0,0.0,Centipede Zone,0,0,,0,
23.85,0.050,333,143,1.0,19.9,Centipede Zone,0,0,,0,
23.90,0.051,333,143,0.0,0.0,Centipede Zone,0,0,,0,
23.95,0.050,333,143,0.0,0.0,Centipede Zone,0,0,,0,
24.00,0.050,333,143,0.0,0.0,Centipede Zone,0,0,,0,
24.06,0.050,332,145,2.2,44.3,Centipede Zone,0,0,,0,
24.11,0.050,332,145,0.0,0.0,Centipede Zone,0,0,,0,
24.16,0.051,332,146,1.0,19.7,Centipede Zone,0,0,,0,
24.21,0.050,332,146,0.0,0.0,Centipede Zone,0,0,,0,
24.26,0.050,331,148,2.2,44.3,Centipede Zone,0,0,,0,
24.31,0.051,331,148,0.0,0.0,Centipede Zone,0,0,,0,
24.36,0.051,331,149,1.0,19.6,Centipede Zone,0,0,,0,
24.41,0.051,331,149,0.0,0.0,Centipede Zone,0,0,,0,
24.46,0.051,330,151,2.2,44.0,Centipede Zone,0,0,,0,
24.51,0.050,330,151,0.0,0.0,Centipede Zone,0,0,,0,
24.56,0.051,329,152,1.4,27.8,Centipede Zone,0,0,,0,
24.61,0.050,329,152,0.0,0.0,Centipede Zone,0,0,,0,
24.66,0.050,329,154,2.0,39.7,Centipede Zone,0,0,,0,
24.71,0.051,329,154,0.0,0.0,Centipede Zone,0,0,,0,
24.76,0.051,328,155,1.4,27.9,Centipede Zone,0,0,,0,
24.81,0.051,328,155,0.0,0.0,Centipede Zone,0,0,,0,
24.86,0.051,328,157,2.0,39.6,Centipede Zone,0,0,,0,
24.92,0.051,328,157,0.0,0.0,Centipede Zone,0,0,,0,
24.97,0.051,327,158,1.4,27.8,Centipede Zone,0,0,,0,
25.02,0.051,327,158,0.0,0.0,Centipede Zone,0,0,,0,
25.07,0.051,326,160,2.2,44.3,Centipede Zone,0,0,,0,
25.12,0.051,326,160,0.0,0.0,Centipede Zone,0,0,,0,
25.17,0.051,326,161,1.0,19.7,Centipede Zone,0,0,,0,
25.22,0.050,326,161,0.0,0.0,Centipede Zone,0,0,,0,
25.27,0.051,325,162,1.4,27.6,Centipede Zone,0,0,,0,
25.32,0.050,325,162,0.0,0.0,Centipede Zone,0,0,,0,
25.37,0.051,325,164,2.0,39.4,Centipede Zone,0,0,,0,
25.42,0.051,325,164,0.0,0.0,Centipede Zone,0,0,,0,
25.47,0.051,324,165,1.4,28.0,Centipede Zone,0,0,,0,
25.52,0.051,324,165,0.0,0.0,Centipede Zone,0,0,,0,
25.57,0.050,324,166,1.0,19.9,Centipede Zone,0,0,,0,
25.63,0.051,324,166,0.0,0.0,Centipede Zone,0,0,,0,
25.68,0.050,324,166,0.0,0.0,Centipede Zone,0,0,,0,
25.73,0.051,324,166,0.0,0.0,Centipede Zone,0,0,,0,
25.78,0.051,322,166,2.0,39.6,Centipede Zone,0,0,,0,
25.83,0.051,322,166,0.0,0.0,Centipede Zone,0,0,,0,
25.88,0.051,321,166,1.0,19.6,Centipede Zone,0,0,,0,
25.93,0.051,321,166,0.0,0.0,Centipede Zone,0,0,,0,
25.98,0.051,319,166,2.0,39.5,Centipede Zone,0,0,,0,
26.03,0.050,319,166,0.0,0.0,Centipede Zone,0,0,,0,
26.08,0.051,317,166,2.0,39.6,Centipede Zone,0,0,,0,
26.13,0.050,317,166,0.0,0.0,Centipede Zone,0,0,,0,
26.18,0.050,316,166,1.0,19.8,Centipede Zone,0,0,,0,
26.23,0.050,316,166,0.0,0.0,Centipede Zone,0,0,,0,
26.28,0.051,314,166,2.0,39.4,Centipede Zone,0,0,,0,
26.33,0.051,314,166,0.0,0.0,Centipede Zone,0,0,,0,
26.38,0.050,312,166,2.0,39.7,Bewitcher Cave,0,0,,0,
26.43,0.050,311,166,1.0,19.8,Bewitcher Cave,0,0,,0,
26.48,0.051,311,166,0.0,0.0,Bewitcher Cave,0,0,,0,
26.54,0.051,311,166,0.0,0.0,Bewitcher Cave,0,0,,0,
26.59,0.051,309,166,2.0,39.5,Bewitcher Cave,0,0,,0,
26.64,0.051,308,166,1.0,19.7,Bewitcher Cave,0,0,,0,
26.69,0.050,308,166,0.0,0.0,Bewitcher Cave,0,0,,0,
26.74,0.051,308,166,0.0,0.0,Bewitcher Cave,0,0,,0,
26.79,0.050,306,166,2.0,39.8,Bewitcher Cave,0,0,,0,
26.84,0.050,304,166,2.0,39.7,Bewitcher Cave,0,0,,0,
26.89,0.051,304,166,0.0,0.0,Bewitcher Cave,0,0,,0,
26.94,0.051,304,166,0.0,0.0,Bewitcher Cave,0,0,,0,
26.99,0.051,302,166,2.0,39.4,Bewitcher Cave,0,0,,0,
27.04,0.051,301,166,1.0,19.8,Bewitcher Cave,0,0,,0,
27.09,0.051,301,166,0.0,0.0,Bewitcher Cave,0,0,,0,
27.14,0.050,301,166,0.0,0.0,Bewitcher Cave,0,0,,0,
27.19,0.051,299,166,2.0,39.5,Bewitcher Cave,0,0,,0,
27.24,0.051,298,166,1.0,19.8,Bewitcher Cave,0,0,,0,
27.29,0.050,298,166,0.0,0.0,Bewitcher Cave,0,0,,0,
27.34,0.051,298,166,0.0,0.0,Bewitcher Cave,0,0,,0,
27.39,0.050,296,166,2.0,39.8,Bewitcher Cave,0,0,,0,
27.44,0.050,294,166,2.0,39.8,Bewitcher Cave,0,0,,0,
27.49,0.050,294,166,0.0,0.0,Bewitcher Cave,0,0,,0,
27.55,0.050,294,166,0.0,0.0,Bewitcher Cave,0,0,,0,
27.60,0.051,293,166,1.0,19.6,Bewitcher Cave,0,0,,0,
27.65,0.051,291,166,2.0,39.5,Bewitcher Cave,0,0,,0,
27.70,0.051,291,166,0.0,0.0,Bewitcher Cave,0,0,,0,
27.75,0.051,289,166,2.0,39.2,Bewitcher Cave,0,0,,0,
27.80,0.050,289,166,0.0,0.0,Bewitcher Cave,0,0,,0,
27.85,0.050,288,166,1.0,19.9,Bewitcher Cave,0,0,,0,
27.90,0.051,288,166,0.0,0.0,Bewitcher Cave,0,0,,0,
27.95,0.051,286,166,2.0,39.6,Bewitcher Cave,0,0,,0,
28.00,0.050,286,166,0.0,0.0,Bewitcher Cave,0,0,,0,
28.05,0.050,284,166,2.0,39.7,Bewitcher Cave,0,0,,0,
28.10,0.051,284,166,0.0,0.0,Bewitcher Cave,0,0,,0,
28.15,0.050,283,166,1.0,19.8,Bewitcher Cave,0,0,,0,
28.20,0.051,283,166,0.0,0.0,Bewitcher Cave,0,0,,0,
28.25,0.051,281,166,2.0,39.5,Bewitcher Cave,0,0,,0,
28.30,0.051,281,166,0.0,0.0,Bewitcher Cave,0,0,,0,
28.36,0.051,279,166,2.0,39.4,Bewitcher Cave,0,0,,0,
28.41,0.050,279,166,0.0,0.0,Bewitcher Cave,0,0,,0,
28.46,0.050,278,166,1.0,19.9,Bewitcher Cave,0,0,,0,
28.51,0.050,278,166,0.0,0.0,Bewitcher Cave,0,0,,0,
28.56,0.050,276,166,2.0,39.7,Bewitcher Cave,0,0,,0,
28.61,0.050,276,166,0.0,0.0,Bewitcher Cave,0,0,,0,
28.66,0.051,274,166,2.0,39.5,Bewitcher Cave,0,0,,0,
28.71,0.051,274,166,0.0,0.0,Bewitcher Cave,0,0,,0,
28.76,0.051,274,166,0.0,0.0,Bewitcher Cave,0,0,,0,
28.81,0.051,274,166,0.0,0.0,Bewitcher Cave,0,0,,0,
28.86,0.050,274,166,0.0,0.0,Bewitcher Cave,0,0,,0,
28.91,0.050,274,166,0.0,0.0,Bewitcher Cave,0,0,,0,
28.96,0.051,272,166,2.0,39.6,Bewitcher Cave,0,0,,0,
29.01,0.051,272,166,0.0,0.0,Bewitcher Cave,0,0,,0,
29.06,0.050,271,166,1.0,19.8,Bewitcher Cave,0,0,,0,
29.11,0.050,271,166,0.0,0.0,Bewitcher Cave,0,0,,0,
29.16,0.051,269,166,2.0,39.5,Bewitcher Cave,0,0,,0,
29.21,0.050,269,166,0.0,0.0,Bewitcher Cave,0,0,,0,
29.26,0.051,267,166,2.0,39.5,Bewitcher Cave,0,0,,0,
29.31,0.051,267,166,0.0,0.0,Bewitcher Cave,0,0,,0,
29.37,0.050,266,166,1.0,19.8,Bewitcher Cave,0,0,,0,
29.42,0.051,266,166,0.0,0.0,Bewitcher Cave,0,0,,0,
29.47,0.052,264,166,2.0,38.8,Bewitcher Cave,0,0,,0,
29.52,0.050,264,166,0.0,0.0,Bewitcher Cave,0,0,,0,
29.57,0.051,262,166,2.0,39.5,Bewitcher Cave,0,0,,0,
29.62,0.050,262,166,0.0,0.0,Bewitcher Cave,0,0,,0,
29.67,0.051,261,166,1.0,19.8,Bewitcher Cave,0,0,,0,
29.72,0.050,261,166,0.0,0.0,Bewitcher Cave,0,0,,0,
29.77,0.050,259,166,2.0,39.8,Bewitcher Cave,0,0,,0,
29.82,0.050,259,166,0.0,0.0,Bewitcher Cave,0,0,,0,
29.87,0.050,259,166,0.0,0.0,Bewitcher Cave,0,0,,0,
29.92,0.051,259,166,0.0,0.0,Bewitcher Cave,0,0,,0,
29.97,0.051,259,166,0.0,0.0,Bewitcher Cave,0,0,,0,
30.02,0.050,259,166,0.0,0.0,Bewitcher Cave,0,0,,0,
30.07,0.050,258,166,1.0,19.8,Bewitcher Cave,0,0,,0,
30.12,0.051,258,166,0.0,0.0,Bewitcher Cave,0,0,,0,
30.17,0.051,258,166,0.0,0.0,Bewitcher Cave,0,0,,0,
30.22,0.051,258,166,0.0,0.0,Bewitcher Cave,0,0,,0,
30.28,0.050,256,166,2.0,39.7,Bewitcher Cave,0,0,,0,
30.33,0.051,256,166,0.0,0.0,Bewitcher Cave,0,0,,0,
30.38,0.051,255,166,1.0,19.7,Bewitcher Cave,0,0,,0,
30.43,0.051,255,166,0.0,0.0,Bewitcher Cave,0,0,,0,
30.48,0.050,253,166,2.0,39.7,Bewitcher Cave,0,0,,0,
30.53,0.051,253,166,0.0,0.0,Bewitcher Cave,0,0,,0,
30.58,0.050,251,166,2.0,39.7,Bewitcher Cave,0,0,,0,
30.63,0.050,251,166,0.0,0.0,Bewitcher Cave,0,0,,0,
30.68,0.050,250,166,1.0,19.8,Bewitcher Cave,0,0,,0,
30.73,0.051,250,166,0.0,0.0,Bewitcher Cave,0,0,,0,
30.78,0.050,248,166,2.0,39.7,Bewitcher Cave,0,0,,0,
30.83,0.051,248,166,0.0,0.0,Bewitcher Cave,0,0,,0,
30.88,0.050,246,166,2.0,39.7,Bewitcher Cave,0,0,,0,
30.93,0.051,246,166,0.0,0.0,Bewitcher Cave,0,0,,0,
30.98,0.051,245,166,1.0,19.8,Bewitcher Cave,0,0,,0,
31.03,0.051,245,166,0.0,0.0,Bewitcher Cave,0,0,,0,
31.08,0.050,243,166,2.0,39.7,Bewitcher Cave,0,0,,0,
31.13,0.050,243,166,0.0,0.0,Bewitcher Cave,0,0,,0,
31.18,0.051,241,166,2.0,39.6,Bewitcher Cave,0,0,,0,
31.23,0.051,240,166,1.0,19.7,Bewitcher Cave,0,0,,0,
31.29,0.050,240,166,0.0,0.0,Bewitcher Cave,0,0,,0,
31.34,0.050,240,166,0.0,0.0,Bewitcher Cave,0,0,,0,
31.39,0.051,238,166,2.0,39.5,Bewitcher Cave,0,0,,0,
31.44,0.051,237,166,1.0,19.8,Bewitcher Cave,0,0,,0,
31.49,0.050,237,166,0.0,0.0,Bewitcher Cave,0,0,,0,
31.54,0.051,237,166,0.0,0.0,Bewitcher Cave,0,0,,0,
31.59,0.051,235,166,2.0,39.6,Bewitcher Cave,0,0,,0,
31.64,0.051,233,166,2.0,39.6,Bewitcher Cave,0,0,,0,
31.69,0.050,233,166,0.0,0.0,Bewitcher Cave,0,0,,0,
31.74,0.051,232,166,1.0,19.7,Bewitcher Cave,0,0,,0,
31.79,0.051,232,166,0.0,0.0,Bewitcher Cave,0,0,,0,
31.84,0.050,232,166,0.0,0.0,Bewitcher Cave,0,0,,0,
31.89,0.051,230,166,2.0,39.6,Bewitcher Cave,0,0,,0,
31.94,0.051,228,166,2.0,39.3,Bewitcher Cave,0,0,,0,
31.99,0.051,228,166,0.0,0.0,Bewitcher Cave,0,0,,0,
32.04,0.051,228,166,0.0,0.0,Bewitcher Cave,0,0,,0,
32.09,0.051,226,166,2.0,39.3,Bewitcher Cave,0,0,,0,
32.15,0.050,225,166,1.0,19.8,Bewitcher Cave,0,0,,0,
32.20,0.050,225,166,0.0,0.0,Bewitcher Cave,0,0,,0,
32.25,0.051,223,166,2.0,39.6,Bewitcher Cave,0,0,,0,
32.30,0.051,223,166,0.0,0.0,Bewitcher Cave,0,0,,0,
32.35,0.051,222,166,1.0,19.6,Bewitcher Cave,0,0,,0,
32.40,0.051,222,166,0.0,0.0,Bewitcher Cave,0,0,,0,
32.45,0.050,220,166,2.0,39.6,Bewitcher Cave,0,0,,0,
32.50,0.051,220,166,0.0,0.0,Bewitcher Cave,0,0,,0,
32.55,0.050,218,166,2.0,39.8,Bewitcher Cave,0,0,,0,
32.60,0.051,218,166,0.0,0.0,Bewitcher Cave,0,0,,0,
32.65,0.051,217,166,1.0,19.7,Bewitcher Cave,0,0,,0,
32.70,0.050,217,166,0.0,0.0,Bewitcher Cave,0,0,,0,
32.75,0.051,215,166,2.0,39.6,Bewitcher Cave,0,0,,0,
32.80,0.051,215,166,0.0,0.0,Bewitcher Cave,0,0,,0,
32.85,0.051,213,166,2.0,39.6,Bewitcher Cave,0,0,,0,
32.90,0.051,213,166,0.0,0.0,Bewitcher Cave,0,0,,0,
32.95,0.051,212,166,1.0,19.7,Bewitcher Cave,0,0,,0,
33.01,0.051,212,166,0.0,0.0,Bewitcher Cave,0,0,,0,
33.06,0.050,210,166,2.0,39.7,Bewitcher Cave,0,0,,0,
33.11,0.050,210,166,0.0,0.0,Bewitcher Cave,0,0,,0,
33.16,0.051,209,166,1.0,19.8,Bewitcher Cave,0,0,,0,
33.21,0.050,209,166,0.0,0.0,Bewitcher Cave,0,0,,0,
33.26,0.050,208,166,1.0,19.9,Bewitcher Cave,0,0,,0,
33.31,0.050,208,166,0.0,0.0,Bewitcher Cave,0,0,,0,
33.36,0.050,207,166,1.0,19.9,Bewitcher Cave,0,0,,0,
33.41,0.051,207,166,0.0,0.0,Bewitcher Cave,0,0,,0,
33.46,0.051,205,166,2.0,39.6,Bewitcher Cave,0,0,,0,
33.51,0.051,205,166,0.0,0.0,Bewitcher Cave,0,0,,0,
33.56,0.050,204,166,1.0,19.8,Bewitcher Cave,0,0,,0,
33.61,0.050,204,166,0.0,0.0,Bewitcher Cave,0,0,,0,
33.66,0.051,203,166,1.0,19.8,Bewitcher Cave,0,0,,0,
33.71,0.051,203,166,0.0,0.0,Bewitcher Cave,0,0,,0,
33.76,0.051,201,166,2.0,39.6,Bewitcher Cave,0,0,,0,
33.81,0.051,201,166,0.0,0.0,Bewitcher Cave,0,0,,0,
33.86,0.050,200,166,1.0,19.8,Bewitcher Cave,0,0,,0,
33.91,0.051,200,166,0.0,0.0,Bewitcher Cave,0,0,,0,
33.96,0.050,199,166,1.0,19.8,Bewitcher Cave,0,0,,0,
34.01,0.050,199,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.07,0.051,197,166,2.0,39.5,Bewitcher Cave,0,0,,0,
34.12,0.051,197,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.17,0.051,196,166,1.0,19.7,Bewitcher Cave,0,0,,0,
34.22,0.050,196,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.27,0.051,195,166,1.0,19.7,Bewitcher Cave,0,0,,0,
34.32,0.051,195,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.37,0.051,195,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.42,0.050,195,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.47,0.051,194,166,1.0,19.8,Bewitcher Cave,0,0,,0,
34.52,0.051,194,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.57,0.051,193,166,1.0,19.7,Bewitcher Cave,0,0,,0,
34.62,0.051,193,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.67,0.051,193,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.72,0.050,193,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.77,0.050,192,166,1.0,19.9,Bewitcher Cave,0,0,,0,
34.82,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.87,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.92,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
34.98,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.03,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.08,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.13,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.18,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.23,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.28,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.33,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.38,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.43,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.48,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.53,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.58,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.63,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.68,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.73,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.78,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.83,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.88,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.93,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
35.98,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.03,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.09,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.14,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.19,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.24,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.29,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.34,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.39,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.44,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.49,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.54,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.59,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.64,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.69,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.74,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.79,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.84,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.89,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.94,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
36.99,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
37.05,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
37.10,0.050,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
37.15,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
37.20,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
37.25,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
37.30,0.051,192,166,0.0,0.0,Bewitcher Cave,0,0,,0,
